,td,ttd_mr_per,ttd_mr_add,ttd_mr_mul,ttd_mr_inv,ttd_mr_inc,ttd_mr_exc,td_output,ttd_output_mr_per,ttd_output_mr_add,ttd_output_mr_mul,ttd_output_mr_inv,ttd_output_mr_inc,ttd_output_mr_exc,vs_str_mr_add,vs_str_mr_mul,vs_str_mr_inv,vs_str_mr_inc,vs_str_mr_exc,vs_mr_add,vs_mr_mul,vs_mr_inv,vs_mr_inc,vs_mr_exc
750,"[-11, 17, 14, -15, -22]","[14, 17, -15, -11, -22]","[-9, 19, 16, -13, -20]","[-22, 34, 28, -30, -44]","[-0.09090909090909091, 0.058823529411764705, 0.07142857142857142, -0.06666666666666667, -0.045454545454545456]","[-11, 17, 14, 2, -15, -22]","[17, 14, -15, -22]",-863940,-863940,-711360,-27646080,-1.1574877885038312e-06,-1727880,78540,No-violate,Violate,Violate,Violate,Violate,0,1,1,1,1
751,"[11, -7, -22, -10, -19, 0, -2]","[-19, -7, -22, 11, 0, -2, -10]","[13, -5, -20, -8, -17, 2, 0]","[22, -14, -44, -20, -38, 0, -4]","[0.09090909090909091, -0.14285714285714285, -0.045454545454545456, -0.1, -0.05263157894736842, 'ZeroDivisionError', -0.5]","[11, 2, -7, -22, -10, -19, 0, -2]","[11, -7, -22, -10, 0, -2]",0,0,0,0,error,0,0,No-violate,No-violate,error,No-violate,No-violate,0,0,error,0,0
752,"[-6, 14, -8, 13, -17, -2, -8, 17, -18, 13, -4, 15]","[-2, -6, 14, -8, 15, -4, 13, -18, 13, -8, -17, 17]","[-4, 16, -6, 15, -15, 0, -6, 19, -16, 15, -2, 17]","[-12, 28, -16, 26, -34, -4, -16, 34, -36, 26, -8, 30]","[-0.16666666666666666, 0.07142857142857142, -0.125, 0.07692307692307693, -0.058823529411764705, -0.5, -0.125, 0.058823529411764705, -0.05555555555555555, 0.07692307692307693, -0.25, 0.06666666666666667]","[-6, 14, -8, 13, 2, -17, -2, -8, 17, -18, 13, -4, 15]","[-6, 14, -8, 13, -17, -2, -8, 17, -18, 13, -4]",-567149506560,-567149506560,0,-2323044378869760,-1.7632035088338879e-12,-1134299013120,-37809967104,No-violate,Violate,Violate,Violate,Violate,0,1,1,1,1
753,"[3, -4, 13, 23, 0, 1]","[0, 3, 1, 13, 23, -4]","[5, -2, 15, 25, 2, 3]","[6, -8, 26, 46, 0, 2]","[0.3333333333333333, -0.25, 0.07692307692307693, 0.043478260869565216, 'ZeroDivisionError', 1.0]","[2, 3, -4, 13, 23, 0, 1]","[3, 13, 23, 0, 1]",0,0,-22500,0,error,0,0,Violate,No-violate,error,No-violate,No-violate,1,0,error,0,0
754,"[-4, 4, 4, -16, -13, -11, -19, 13]","[-4, -11, -16, 13, -13, 4, -19, 4]","[-2, 6, 6, -14, -11, -9, -17, 15]","[-8, 8, 8, -32, -26, -22, -38, 26]","[-0.25, 0.25, 0.25, -0.0625, -0.07692307692307693, -0.09090909090909091, -0.05263157894736842, 0.07692307692307693]","[-4, 4, 4, -16, 2, -13, -11, -19, 13]","[-4, 4, 4, -16, -11, -19, 13]",-36168704,-36168704,-25446960,-9259188224,-2.764821211177487e-08,-72337408,2782208,No-violate,Violate,Violate,Violate,Violate,0,1,1,1,1
755,"[-25, -10, 8, -2, -20]","[-2, -25, 8, -10, -20]","[-23, -8, 10, 0, -18]","[-50, -20, 16, -4, -40]","[-0.04, -0.1, 0.125, -0.5, -0.05]","[-25, -10, 2, 8, -2, -20]","[-25, -10, -2, -20]",80000,80000,0,2560000,1.25e-05,160000,10000,Violate,No-violate,No-violate,No-violate,No-violate,1,0,0,0,0
756,"[15, -27, -20, -20, -19, -14, -18, -5, -19, 8]","[8, -5, -27, -19, -20, -18, -19, 15, -20, -14]","[17, -25, -18, -18, -17, -12, -16, -3, -17, 10]","[30, -54, -40, -40, -38, -28, -36, -10, -38, 16]","[0.06666666666666667, -0.037037037037037035, -0.05, -0.05, -0.05263157894736842, -0.07142857142857142, -0.05555555555555555, -0.2, -0.05263157894736842, 0.125]","[15, -27, 2, -20, -20, -19, -14, -18, -5, -19, 8]","[15, -27, -20, -20, -19, -14, -18, -5, 8]",589498560000,589498560000,229220928000,603646525440000,1.6963569851637973e-12,1178997120000,-31026240000,Violate,No-violate,No-violate,No-violate,No-violate,1,0,0,0,0
757,"[-4, 11, 6]","[11, 6, -4]","[-2, 13, 8]","[-8, 22, 12]","[-0.25, 0.09090909090909091, 0.16666666666666666]","[-4, 11, 6, 2]","[11, 6]",-264,-264,-208,-2112,-0.003787878787878788,-528,66,No-violate,Violate,Violate,Violate,Violate,0,1,1,1,1
758,"[23, 24, -7]","[-7, 24, 23]","[25, 26, -5]","[46, 48, -14]","[0.043478260869565216, 0.041666666666666664, -0.14285714285714285]","[23, 24, -7, 2]","[23, 24]",-3864,-3864,-3250,-30912,-0.00025879917184265007,-7728,552,No-violate,Violate,Violate,Violate,Violate,0,1,1,1,1
759,"[15, 3, 11, -2, 10, 3, -6]","[3, -2, 15, 3, 10, 11, -6]","[17, 5, 13, 0, 12, 5, -4]","[30, 6, 22, -4, 20, 6, -12]","[0.06666666666666667, 0.3333333333333333, 0.09090909090909091, -0.5, 0.1, 0.3333333333333333, -0.16666666666666666]","[15, 3, 2, 11, -2, 10, 3, -6]","[15, 3, 11, -2, 10, -6]",178200,178200,0,22809600,5.611672278338944e-06,356400,59400,Violate,No-violate,No-violate,No-violate,No-violate,1,0,0,0,0
760,"[-4, 7, 0, 22, 10, 24, -10, 24, -15, -12, -5, 14, 13]","[-10, 13, -12, -5, 0, 22, 24, 14, 24, -4, 10, -15, 7]","[-2, 9, 2, 24, 12, 26, -8, 26, -13, -10, -3, 16, 15]","[-8, 14, 0, 44, 20, 48, -20, 48, -30, -24, -10, 28, 26]","[-0.25, 0.14285714285714285, 'ZeroDivisionError', 0.045454545454545456, 0.1, 0.041666666666666664, -0.1, 0.041666666666666664, -0.06666666666666667, -0.08333333333333333, -0.2, 0.07142857142857142, 0.07692307692307693]","[-4, 7, 0, 22, 10, 24, -10, 24, -15, -12, -5, 2, 14, 13]","[-4, 7, 0, 10, 24, -10, 24, -15, -12, -5, 14, 13]",0,0,-5248165478400,0,error,0,0,Violate,No-violate,error,No-violate,No-violate,1,0,error,0,0
761,"[-29, 20, 8]","[20, -29, 8]","[-27, 22, 10]","[-58, 40, 16]","[-0.034482758620689655, 0.05, 0.125]","[2, -29, 20, 8]","[20, 8]",-4640,-4640,-5940,-37120,-0.00021551724137931034,-9280,160,Violate,Violate,Violate,Violate,Violate,1,1,1,1,1
762,"[-20, -7, -24, 7, -23]","[-7, -20, -23, -24, 7]","[-18, -5, -22, 9, -21]","[-40, -14, -48, 14, -46]","[-0.05, -0.14285714285714285, -0.041666666666666664, 0.14285714285714285, -0.043478260869565216]","[-20, -7, -24, 7, -23, 2]","[-20, -24, 7, -23]",540960,540960,374220,17310720,1.8485655131617862e-06,1081920,-77280,Violate,No-violate,No-violate,No-violate,No-violate,1,0,0,0,0
763,"[1, -23, 7, -13, -12, -18, 15, -19, 0, 6, -6, -19]","[6, -19, -18, 1, -12, 15, -6, 7, 0, -23, -19, -13]","[3, -21, 9, -11, -10, -16, 17, -17, 2, 8, -4, -17]","[2, -46, 14, -26, -24, -36, 30, -38, 0, 12, -12, -38]","[1.0, -0.043478260869565216, 0.14285714285714285, -0.07692307692307693, -0.08333333333333333, -0.05555555555555555, 0.06666666666666667, -0.05263157894736842, 'ZeroDivisionError', 0.16666666666666666, -0.16666666666666666, -0.05263157894736842]","[1, -23, 7, -13, -12, -18, 15, 2, -19, 0, 6, -6, -19]","[1, -23, 7, -12, -18, 15, -19, 0, 6, -6, -19]",0,0,-313777981440,0,error,0,0,Violate,No-violate,error,No-violate,No-violate,1,0,error,0,0
764,"[5, -32, 8, -16, -21, 4, -3, 10, -19, 19, -19]","[-3, -21, -32, 5, 19, -19, 4, -19, 8, 10, -16]","[7, -30, 10, -14, -19, 6, -1, 12, -17, 21, -17]","[10, -64, 16, -32, -42, 8, -6, 20, -38, 38, -38]","[0.2, -0.03125, 0.125, -0.0625, -0.047619047619047616, 0.25, -0.3333333333333333, 0.1, -0.05263157894736842, 0.05263157894736842, -0.05263157894736842]","[5, -32, 8, 2, -16, -21, 4, -3, 10, -19, 19, -19]","[5, -32, 8, -16, -21, 4, -3, 10, -19, 19]",353990246400,353990246400,244090324800,724972024627200,2.8249365912472775e-12,707980492800,-18631065600,Violate,No-violate,No-violate,No-violate,No-violate,1,0,0,0,0
765,"[-4, -25, 5, 13, 2, 23, 16, -18, -21, 18, -26]","[13, -18, 5, -21, -26, -4, 2, 16, -25, 23, 18]","[-2, -23, 7, 15, 4, 25, 18, -16, -19, 20, -24]","[-8, -50, 10, 26, 4, 46, 32, -36, -42, 36, -52]","[-0.25, -0.04, 0.2, 0.07692307692307693, 0.5, 0.043478260869565216, 0.0625, -0.05555555555555555, -0.047619047619047616, 0.05555555555555555, -0.038461538461538464]","[-4, -25, 5, 13, 2, 23, 16, -18, 2, -21, 18, -26]","[-4, -25, 5, 13, 2, 23, 16, -21, 18, -26]",-846308736000,-846308736000,-1268628480000,-1733240291328000,-1.1816018876591154e-12,-1692617472000,47017152000,Violate,Violate,Violate,Violate,Violate,1,1,1,1,1
766,"[-20, -9, -12, 15]","[-12, -20, -9, 15]","[-18, -7, -10, 17]","[-40, -18, -24, 30]","[-0.05, -0.1111111111111111, -0.08333333333333333, 0.06666666666666667]","[2, -20, -9, -12, 15]","[-20, -9, 15]",-32400,-32400,-21420,-518400,-3.08641975308642e-05,-64800,2700,No-violate,Violate,Violate,Violate,Violate,0,1,1,1,1
767,"[6, -6, 0, -12, -13, 10, 9, 4, 14, -2, -12, 9]","[14, -12, 6, 0, 9, 9, -2, 10, -6, -12, 4, -13]","[8, -4, 2, -10, -11, 12, 11, 6, 16, 0, -10, 11]","[12, -12, 0, -24, -26, 20, 18, 8, 28, -4, -24, 18]","[0.16666666666666666, -0.16666666666666666, 'ZeroDivisionError', -0.08333333333333333, -0.07692307692307693, 0.1, 0.1111111111111111, 0.25, 0.07142857142857142, -0.5, -0.08333333333333333, 0.1111111111111111]","[6, -6, 0, -12, -13, 10, 9, 4, 2, 14, -2, -12, 9]","[-6, 0, -12, -13, 10, 9, 4, 14, -2, -12, 9]",0,0,0,0,error,0,0,No-violate,No-violate,error,No-violate,No-violate,0,0,error,0,0
768,"[12, -7]","[-7, 12]","[14, -5]","[24, -14]","[0.08333333333333333, -0.14285714285714285]","[2, 12, -7]",[12],-84,-84,-70,-336,-0.011904761904761904,-168,12,No-violate,Violate,Violate,Violate,Violate,0,1,1,1,1
769,"[5, -1, -11, -33, -19, -9, -33, -7]","[5, -9, -11, -19, -7, -33, -33, -1]","[7, 1, -9, -31, -17, -7, -31, -5]","[10, -2, -22, -66, -38, -18, -66, -14]","[0.2, -1.0, -0.09090909090909091, -0.030303030303030304, -0.05263157894736842, -0.1111111111111111, -0.030303030303030304, -0.14285714285714285]","[5, -1, -11, -33, -19, -9, -33, -7, 2]","[5, -1, -11, -33, -9, -33, -7]",-71694315,-71694315,36023085,-18353744640,-1.3948107322038017e-08,-143388630,3773385,No-violate,Violate,Violate,Violate,Violate,0,1,1,1,1
770,[11],[11],[13],[22],[0.09090909090909091],"[2, 11]",[],11,11,13,22,0.09090909090909091,22,error,No-violate,No-violate,No-violate,No-violate,error,0,0,0,0,error
771,"[-5, -13, 16, 18, -20, 15, -5, -19, -7, 17, 12]","[18, -7, 12, 15, -5, -5, -13, -19, 16, -20, 17]","[-3, -11, 18, 20, -18, 17, -3, -17, -5, 19, 14]","[-10, -26, 32, 36, -40, 30, -10, -38, -14, 34, 24]","[-0.2, -0.07692307692307693, 0.0625, 0.05555555555555555, -0.05, 0.06666666666666667, -0.2, -0.05263157894736842, -0.14285714285714285, 0.058823529411764705, 0.08333333333333333]","[-5, -13, 16, 18, -20, 2, 15, -5, -19, -7, 17, 12]","[-5, 16, 18, -20, 15, -5, -19, -7, 17, 12]",761866560000,761866560000,246581042400,1560302714880000,1.3125658120498162e-12,1523733120000,-58605120000,Violate,No-violate,No-violate,No-violate,No-violate,1,0,0,0,0
772,"[-13, -20]","[-20, -13]","[-11, -18]","[-26, -40]","[-0.07692307692307693, -0.05]","[2, -13, -20]",[-20],260,260,198,1040,0.0038461538461538464,520,-20,Violate,No-violate,No-violate,No-violate,No-violate,1,0,0,0,0
773,[-24],[-24],[-22],[-48],[-0.041666666666666664],"[2, -24]",[],-24,-24,-22,-48,-0.041666666666666664,-48,error,No-violate,Violate,Violate,Violate,error,0,1,1,1,error
774,"[20, 9, 22, -18, -19, 10, 1, 15]","[1, 22, -18, 15, -19, 20, 9, 10]","[22, 11, 24, -16, -17, 12, 3, 17]","[40, 18, 44, -36, -38, 20, 2, 30]","[0.05, 0.1111111111111111, 0.045454545454545456, -0.05555555555555555, -0.05263157894736842, 0.1, 1.0, 0.06666666666666667]","[20, 9, 22, -18, 2, -19, 10, 1, 15]","[9, 22, -18, -19, 10, 1, 15]",203148000,203148000,966822912,52005888000,4.922519542402583e-09,406296000,10157400,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
775,"[0, 2, 14, 27]","[14, 2, 0, 27]","[2, 4, 16, 29]","[0, 4, 28, 54]","['ZeroDivisionError', 0.5, 0.07142857142857142, 0.037037037037037035]","[0, 2, 14, 27, 2]","[2, 14, 27]",0,0,3712,0,error,0,756,No-violate,No-violate,error,No-violate,Violate,0,0,error,0,1
776,"[18, -29, -18, 1, -28, -15, -31, -29, -16, 10, -25, -17]","[1, -25, -28, 18, -29, -18, -31, -15, 10, -17, -29, -16]","[20, -27, -16, 3, -26, -13, -29, -27, -14, 12, -23, -15]","[36, -58, -36, 2, -56, -30, -62, -58, -32, 20, -50, -34]","[0.05555555555555555, -0.034482758620689655, -0.05555555555555555, 1.0, -0.03571428571428571, -0.06666666666666667, -0.03225806451612903, -0.034482758620689655, -0.0625, 0.1, -0.04, -0.058823529411764705]","[18, -29, -18, 1, -28, -15, -31, -29, -16, 10, 2, -25, -17]","[18, -29, -18, 1, -28, -15, -31, -29, -16, 10, -25]",-241246434240000,-241246434240000,-397595844172800,-988145394647040000,-4.145138986821941e-15,-482492868480000,14190966720000,Violate,Violate,Violate,Violate,Violate,1,1,1,1,1
777,"[28, 22, -9, 14, 1]","[14, 28, 1, -9, 22]","[30, 24, -7, 16, 3]","[56, 44, -18, 28, 2]","[0.03571428571428571, 0.045454545454545456, -0.1111111111111111, 0.07142857142857142, 1.0]","[28, 22, 2, -9, 14, 1]","[28, 22, 14, 1]",-77616,-77616,-241920,-2483712,-1.2883941455370024e-05,-155232,8624,Violate,Violate,Violate,Violate,Violate,1,1,1,1,1
778,"[-15, -11, -1, -4, -4, -15, 7, -3]","[-11, -15, -1, -4, -4, -3, 7, -15]","[-13, -9, 1, -2, -2, -13, 9, -1]","[-30, -22, -2, -8, -8, -30, 14, -6]","[-0.06666666666666667, -0.09090909090909091, -1.0, -0.25, -0.25, -0.06666666666666667, 0.14285714285714285, -0.3333333333333333]","[-15, -11, -1, -4, 2, -4, -15, 7, -3]","[-15, -11, -4, -4, -15, 7, -3]",-831600,-831600,54756,-212889600,-1.2025012025012024e-06,-1663200,831600,No-violate,Violate,Violate,Violate,Violate,0,1,1,1,1
779,"[-15, 22, -5, 8, 4, -15, -8, 26, 26, 11, 33, 3, 19, 12]","[3, 22, 26, 19, 8, 4, 12, -15, 26, -5, -15, 33, -8, 11]","[-13, 24, -3, 10, 6, -13, -6, 28, 28, 13, 35, 5, 21, 14]","[-30, 44, -10, 16, 8, -30, -16, 52, 52, 22, 66, 6, 38, 24]","[-0.06666666666666667, 0.045454545454545456, -0.2, 0.125, 0.25, -0.06666666666666667, -0.125, 0.038461538461538464, 0.038461538461538464, 0.09090909090909091, 0.030303030303030304, 0.3333333333333333, 0.05263157894736842, 0.08333333333333333]","[-15, 22, -5, 8, 4, -15, -8, 2, 26, 26, 11, 33, 3, 19, 12]","[-15, -5, 8, 4, -15, -8, 26, 26, 11, 33, 3, 19, 12]",1063468403712000,1063468403712000,2297029093632000,17423866326417408000,9.403194269895882e-16,2126936807424000,48339472896000,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
780,"[27, -10, -5, 21, 30]","[-5, 30, 21, 27, -10]","[29, -8, -3, 23, 32]","[54, -20, -10, 42, 60]","[0.037037037037037035, -0.1, -0.2, 0.047619047619047616, 0.03333333333333333]","[27, 2, -10, -5, 21, 30]","[-10, -5, 21, 30]",850500,850500,512256,27216000,1.1757789535567315e-06,1701000,31500,Violate,No-violate,No-violate,No-violate,No-violate,1,0,0,0,0
781,"[6, 15, 9, -6, -14, -14, -2, -15, -15, 11, -4, 9, 3]","[-15, -14, 15, 6, 3, -14, 9, -15, 11, -6, -2, 9, -4]","[8, 17, 11, -4, -12, -12, 0, -13, -13, 13, -2, 11, 5]","[12, 30, 18, -12, -28, -28, -4, -30, -30, 22, -8, 18, 6]","[0.16666666666666666, 0.06666666666666667, 0.1111111111111111, -0.16666666666666666, -0.07142857142857142, -0.07142857142857142, -0.5, -0.06666666666666667, -0.06666666666666667, 0.09090909090909091, -0.25, 0.1111111111111111, 0.3333333333333333]","[6, 15, 9, -6, -14, 2, -14, -2, -15, -15, 11, -4, 9, 3]","[6, 15, 9, -6, -14, -14, -15, -15, 11, -4, 9, 3]",-509238576000,-509238576000,0,-4171682414592000,-1.963716118788298e-12,-1018477152000,254619288000,No-violate,Violate,Violate,Violate,Violate,0,1,1,1,1
782,"[12, 0, -20, 17, -21, 5, 14, -22, 5, -11, 11, 5, 4]","[11, 0, 5, 5, 4, 14, -11, 17, 12, 5, -20, -21, -22]","[14, 2, -18, 19, -19, 7, 16, -20, 7, -9, 13, 7, 6]","[24, 0, -40, 34, -42, 10, 28, -44, 10, -22, 22, 10, 8]","[0.08333333333333333, 'ZeroDivisionError', -0.05, 0.058823529411764705, -0.047619047619047616, 0.2, 0.07142857142857142, -0.045454545454545456, 0.2, -0.09090909090909091, 0.09090909090909091, 0.2, 0.25]","[12, 0, -20, 17, -21, 5, 2, 14, -22, 5, -11, 11, 5, 4]","[12, 0, -20, 17, 5, 14, -22, 5, -11, 11, 5, 4]",0,0,14019061754880,0,error,0,0,No-violate,No-violate,error,No-violate,No-violate,0,0,error,0,0
783,[15],[15],[17],[30],[0.06666666666666667],"[15, 2]",[],15,15,17,30,0.06666666666666667,30,error,No-violate,No-violate,No-violate,No-violate,error,0,0,0,0,error
784,"[9, -24, 13, 14, -19, -16]","[-24, 9, 13, 14, -19, -16]","[11, -22, 15, 16, -17, -14]","[18, -48, 26, 28, -38, -32]","[0.1111111111111111, -0.041666666666666664, 0.07692307692307693, 0.07142857142857142, -0.05263157894736842, -0.0625]","[9, -24, 13, 14, 2, -19, -16]","[9, 13, 14, -19, -16]",-11950848,-11950848,-13823040,-764854272,-8.367607051817577e-08,-23901696,497952,Violate,Violate,Violate,Violate,Violate,1,1,1,1,1
785,"[-19, -9, -18, -16, -21, 15, -10, 25, -24, -24, 13, -1, 13]","[-21, -24, -10, 15, -1, -19, -18, 13, -16, 25, -9, -24, 13]","[-17, -7, -16, -14, -19, 17, -8, 27, -22, -22, 15, 1, 15]","[-38, -18, -36, -32, -42, 30, -20, 50, -48, -48, 26, -2, 26]","[-0.05263157894736842, -0.1111111111111111, -0.05555555555555555, -0.0625, -0.047619047619047616, 0.06666666666666667, -0.1, 0.04, -0.041666666666666664, -0.041666666666666664, 0.07692307692307693, -1.0, 0.07692307692307693]","[2, -19, -9, -18, -16, -21, 15, -10, 25, -24, -24, 13, -1, 13]","[-19, -9, -18, -16, -21, 15, -10, 25, -24, -24, 13, 13]",-377527288320000,-377527288320000,202525229491200,-3092703545917440000,-2.648815147773845e-15,-755054576640000,377527288320000,No-violate,Violate,Violate,Violate,Violate,0,1,1,1,1
786,"[-7, -5, -5, 10, -19, -16, -19]","[-19, -7, -5, -16, -19, 10, -5]","[-5, -3, -3, 12, -17, -14, -17]","[-14, -10, -10, 20, -38, -32, -38]","[-0.14285714285714285, -0.2, -0.2, 0.1, -0.05263157894736842, -0.0625, -0.05263157894736842]","[-7, -5, -5, 10, 2, -19, -16, -19]","[-5, -5, 10, -19, -16, -19]",10108000,10108000,2184840,1293824000,9.893153937475267e-08,20216000,-1444000,Violate,No-violate,No-violate,No-violate,No-violate,1,0,0,0,0
787,"[-4, -9, 6, 4, 4, 16, 11, 22, -23, -6, -5, 19]","[-9, -5, -4, 4, 4, 16, 22, -23, -6, 6, 19, 11]","[-2, -7, 8, 6, 6, 18, 13, 24, -21, -4, -3, 21]","[-8, -18, 12, 8, 8, 32, 22, 44, -46, -12, -10, 38]","[-0.25, -0.1111111111111111, 0.16666666666666666, 0.25, 0.25, 0.0625, 0.09090909090909091, 0.045454545454545456, -0.043478260869565216, -0.16666666666666666, -0.2, 0.05263157894736842]","[-4, -9, 6, 2, 4, 4, 16, 11, 22, -23, -6, -5, 19]","[-4, 6, 4, 4, 16, 11, 22, -23, -6, -5, 19]",-175433195520,-175433195520,-119830523904,-718574368849920,-5.700175482957536e-12,-350866391040,19492577280,No-violate,Violate,Violate,Violate,Violate,0,1,1,1,1
788,"[-14, -26, -8, -19, -9, 1, -25, -25, 12, -3, 6, 5, -16, 16]","[-19, -3, -8, -25, -26, 1, -16, 16, -14, 6, -25, -9, 12, 5]","[-12, -24, -6, -17, -7, 3, -23, -23, 14, -1, 8, 7, -14, 18]","[-28, -52, -16, -38, -18, 2, -50, -50, 24, -6, 12, 10, -32, 32]","[-0.07142857142857142, -0.038461538461538464, -0.125, -0.05263157894736842, -0.1111111111111111, 1.0, -0.04, -0.04, 0.08333333333333333, -0.3333333333333333, 0.16666666666666666, 0.2, -0.0625, 0.0625]","[-14, -26, -8, -19, -9, 1, -25, -25, 12, -3, 6, 5, 2, -16, 16]","[-14, -26, -19, -9, 1, -25, -25, 12, -3, 6, 5, -16, 16]",-86046105600000,-86046105600000,-64473942822912,-1409779394150400000,-1.1621676460857747e-14,-172092211200000,10755763200000,No-violate,Violate,Violate,Violate,Violate,0,1,1,1,1
789,"[-11, 12, -8, -18, -5, 5, 25, -18, -14, 1, -17, 1]","[-18, 5, -5, 1, -18, -14, 12, -17, -8, 1, -11, 25]","[-9, 14, -6, -16, -3, 7, 27, -16, -12, 3, -15, 3]","[-22, 24, -16, -36, -10, 10, 50, -36, -28, 2, -34, 2]","[-0.09090909090909091, 0.08333333333333333, -0.125, -0.05555555555555555, -0.2, 0.2, 0.04, -0.05555555555555555, -0.07142857142857142, 1.0, -0.058823529411764705, 1.0]","[-11, 12, -8, -18, -5, 5, 25, -18, -14, 1, -17, 1, 2]","[-11, 12, -8, -5, 5, 25, -18, -14, 1, -17, 1]",-50893920000,-50893920000,-177770557440,-208461496320000,-1.9648712459169975e-11,-101787840000,2827440000,Violate,Violate,Violate,Violate,Violate,1,1,1,1,1
790,"[-24, -4, -9, 0, -20, -31, -29]","[0, -31, -4, -29, -9, -24, -20]","[-22, -2, -7, 2, -18, -29, -27]","[-48, -8, -18, 0, -40, -62, -58]","[-0.041666666666666664, -0.25, -0.1111111111111111, 'ZeroDivisionError', -0.05, -0.03225806451612903, -0.034482758620689655]","[-24, -4, -9, 0, 2, -20, -31, -29]","[-24, -4, -9, 0, -20, -31]",0,0,8681904,0,error,0,0,No-violate,No-violate,error,No-violate,No-violate,0,0,error,0,0
791,"[0, -23, -1, -24, -15, -12, 13, -27, -3, -6, -26, 4, -25]","[-3, 4, -25, -23, -27, 13, -6, -26, -24, -1, 0, -12, -15]","[2, -21, 1, -22, -13, -10, 15, -25, -1, -4, -24, 6, -23]","[0, -46, -2, -48, -30, -24, 26, -54, -6, -12, -52, 8, -50]","['ZeroDivisionError', -0.043478260869565216, -1.0, -0.041666666666666664, -0.06666666666666667, -0.08333333333333333, 0.07692307692307693, -0.037037037037037035, -0.3333333333333333, -0.16666666666666666, -0.038461538461538464, 0.25, -0.04]","[0, -23, -1, -24, -15, -12, 13, -27, -3, -6, -26, 4, -25, 2]","[0, -23, -24, -15, -12, 13, -27, -3, -6, -26, 4, -25]",0,0,-596756160000,0,error,0,0,Violate,No-violate,error,No-violate,No-violate,1,0,error,0,0
792,"[-15, 9, 23, -3]","[-3, 23, -15, 9]","[-13, 11, 25, -1]","[-30, 18, 46, -6]","[-0.06666666666666667, 0.1111111111111111, 0.043478260869565216, -0.3333333333333333]","[-15, 9, 2, 23, -3]","[-15, 9, 23]",9315,9315,3575,149040,0.00010735373054213632,18630,-3105,Violate,No-violate,No-violate,No-violate,No-violate,1,0,0,0,0
793,"[-14, 6, -27, -14, -9, -28, -13, -29]","[-13, -28, -14, -9, -27, 6, -29, -14]","[-12, 8, -25, -12, -7, -26, -11, -27]","[-28, 12, -54, -28, -18, -56, -26, -58]","[-0.07142857142857142, 0.16666666666666666, -0.037037037037037035, -0.07142857142857142, -0.1111111111111111, -0.03571428571428571, -0.07692307692307693, -0.034482758620689655]","[-14, 6, -27, -14, -9, -28, -13, 2, -29]","[-14, 6, -27, -14, -9, -28, -13]",-3016567008,-3016567008,-1556755200,-772241154048,-3.31502664236524e-10,-6033134016,104019552,No-violate,Violate,Violate,Violate,Violate,0,1,1,1,1
794,"[10, -20, -22]","[-22, 10, -20]","[12, -18, -20]","[20, -40, -44]","[0.1, -0.05, -0.045454545454545456]","[10, -20, 2, -22]","[10, -22]",4400,4400,4320,35200,0.00022727272727272733,8800,-220,Violate,No-violate,No-violate,No-violate,No-violate,1,0,0,0,0
795,"[-17, 14, -13, -2, -15, -2, -10, 3, -7, -6, 12]","[14, -10, -6, 12, 3, -17, -2, -2, -13, -15, -7]","[-15, 16, -11, 0, -13, 0, -8, 5, -5, -4, 14]","[-34, 28, -26, -4, -30, -4, -20, 6, -14, -12, 24]","[-0.058823529411764705, 0.07142857142857142, -0.07692307692307693, -0.5, -0.06666666666666667, -0.5, -0.1, 0.3333333333333333, -0.14285714285714285, -0.16666666666666666, 0.08333333333333333]","[-17, 14, -13, -2, -15, 2, -2, -10, 3, -7, -6, 12]","[-17, 14, -13, -2, -15, -10, 3, -7, -6, 12]",2806876800,2806876800,0,5748483686400,3.562678632706643e-10,5613753600,-1403438400,Violate,No-violate,No-violate,No-violate,No-violate,1,0,0,0,0
796,"[7, 0, -14, 21, 15, 6, -12]","[0, 6, 15, 7, -12, 21, -14]","[9, 2, -12, 23, 17, 8, -10]","[14, 0, -28, 42, 30, 12, -24]","[0.14285714285714285, 'ZeroDivisionError', -0.07142857142857142, 0.047619047619047616, 0.06666666666666667, 0.16666666666666666, -0.08333333333333333]","[7, 0, 2, -14, 21, 15, 6, -12]","[7, 0, -14, 15, 6, -12]",0,0,6756480,0,error,0,0,No-violate,No-violate,error,No-violate,No-violate,0,0,error,0,0
