,id,td_a,td_b,td_type_a,td_type_b,size_td_a,size_td_b
1723,CNFPTV8FdXKGSNMjWPtoWp,[],[],<class 'list'>,<class 'list'>,0,0
1724,Dtkao9cUsdXeN2bzi5vfcP,"[13, 6, 12, -2, 2, 2, -17, 0, 1, -12, -2, 0]","[13, 0, -15, -7, -10, -10, 3, -15, 14, -11, 11, -11]",<class 'list'>,<class 'list'>,12,12
1725,aHPWrc2Q4cGN2dNR7iaAhr,"[-7, -6, -7, 7, -7]","[0, 4, -3, -9, -4]",<class 'list'>,<class 'list'>,5,5
1726,CNFPTV8FdXKGSNMjWPtoWp,[],[],<class 'list'>,<class 'list'>,0,0
1727,TddSCm5A6RbWMH6YfEmSAg,"[-1, -6, 2, 8, 4, -7, -5, 12, -7, 12, 10, 5]","[7, 1, -4, 5, -3, -1, -5, 5, 3, 0, 7, -5]",<class 'list'>,<class 'list'>,12,12
1728,KvTjMbdzh9xthaaJ7xatRX,"[13, 4, 10, 13, 2, -10, 14]","[14, -11, 2, 14, 4, 4, -6]",<class 'list'>,<class 'list'>,7,7
1729,3ghLmoUK7NYYwAXALMADK3,"[6, -7, -13, -13, -10, 3, 8, -5, 1, -9, -6, -5]","[-4, -7, -4, -3, -5, -11, -3, -12, 5, -8, 2, 6]",<class 'list'>,<class 'list'>,12,12
1730,JLrwj87UmXvjBi293a9SMa,"[5, -5, -4, -7, 8, 5, -1, 8]","[4, -7, -5, -1, -8, 4, 5, 9]",<class 'list'>,<class 'list'>,8,8
1731,c2UMc3LDQXTh7cukAkcHRy,[3],[2],<class 'list'>,<class 'list'>,1,1
1732,ZGufbDnobwHpHh2LCpkypd,"[-5, -1, 4, -10, -10, -9, 5, 4, -6, -1, 6, -15, 2]","[-9, -15, -9, -3, -13, 6, -10, 1, -10, 6, -11, -11, -6]",<class 'list'>,<class 'list'>,13,13
1733,KAmXNXytapyXDv4T2T8hmN,"[-5, 2, 6, 0, 2, -9, -4, 3, -1, 2]","[-5, -8, -9, 6, -1, -5, -2, -2, 3, 0]",<class 'list'>,<class 'list'>,10,10
1734,eskDsrfwGVpLXyNpvME4H5,"[-6, -13, 6, -10, 12]","[12, 5, -1, -4, 2]",<class 'list'>,<class 'list'>,5,5
1735,fpuH4Jn5zqnPJCoL7j7Qfg,"[4, -2, -10, 4, -14, 4, -10, 3, -3, 3, 8, 9, 0, -10]","[-8, -13, -12, 11, 1, -13, 0, -15, -11, 1, 2, -6, 6, -15]",<class 'list'>,<class 'list'>,14,14
1736,gUypEVp7tdKhRf5xZK8yPT,[-7],[-4],<class 'list'>,<class 'list'>,1,1
1737,8iM8CrvzTcKyspJtjXAivz,"[10, 11, 3, 2, 4, -5, 10, -5, 2, 2, 0]","[-3, -1, -4, 1, 5, 6, -1, -5, 1, 5, -4]",<class 'list'>,<class 'list'>,11,11
1738,8cuGvSxquD6Scm43WSFo3E,"[6, -13, 5, 7, 3, -6]","[-5, 7, -14, -4, 7, 7]",<class 'list'>,<class 'list'>,6,6
1739,8BXcXYnY8A3nbF2A5pHqGk,"[8, 12, -6, 12, 2, 0, 0, 13, -4]","[17, -1, -6, 13, -3, 2, 4, 17, -3]",<class 'list'>,<class 'list'>,9,9
1740,KX5ZFphu8gtX99DKdtSvrM,"[14, 2]","[16, 5]",<class 'list'>,<class 'list'>,2,2
1741,KgEjGC3AqTUoehFcSLX3bP,"[-6, -12, -2, 0, 3, 4, 6, 16]","[-1, 11, -8, 8, 6, -7, 12, 8]",<class 'list'>,<class 'list'>,8,8
1742,EM5xKa479CWLQxfn3VYbNA,"[-9, -2, 4, -3, 5, 4, -10, -7, -1, 2, 1]","[-3, 5, -4, -5, -8, -7, -9, -4, -6, -10, 2]",<class 'list'>,<class 'list'>,11,11
1743,8kdqVREVbhfZuaCa4amV5v,"[-14, -1, 0, -19, -6, 7, 2, -14, -17, -13, 3]","[-9, 6, 0, -18, -14, 5, -6, -15, 7, 5, -15]",<class 'list'>,<class 'list'>,11,11
1744,S6eoDUrJGGru4oW9b57aGk,[1],[1],<class 'list'>,<class 'list'>,1,1
1745,YCVUpPkuGe5NnWesi67M6t,"[-6, 1, 8, 8, 3, -4]","[8, -8, 8, -5, -1, 4]",<class 'list'>,<class 'list'>,6,6
1746,nPfauSRPeac9iYPjuSftSP,[-5],[-8],<class 'list'>,<class 'list'>,1,1
1747,LW5gT8wb7SWiqSm5gwN97U,"[-10, -3]","[5, -15]",<class 'list'>,<class 'list'>,2,2
1748,dtYduTYngqsieArveC7Y38,"[12, 7, -6]","[-11, -5, -7]",<class 'list'>,<class 'list'>,3,3
1749,HT3UJaCUK887mLQtPDpQY5,"[9, 4, 1, 14, -5]","[-3, 4, 4, 1, 9]",<class 'list'>,<class 'list'>,5,5
1750,NNSntQsrTAsW3rLE65Kn6g,"[12, -1, 1, 2, -5, 9, 8, -9, 11, 9, -3, 5, 3, 6]","[0, -4, 3, -7, 1, 6, -2, 3, 9, -6, -8, 13, 8, 9]",<class 'list'>,<class 'list'>,14,14
1751,CNFPTV8FdXKGSNMjWPtoWp,[],[],<class 'list'>,<class 'list'>,0,0
1752,CNFPTV8FdXKGSNMjWPtoWp,[],[],<class 'list'>,<class 'list'>,0,0
1753,ikjNXddCgCh8K6J68pCqKJ,"[-6, -10, 18, 16, -7, -5, 2, 0, 2, 3, 17]","[15, 13, -8, -3, -4, -10, 3, 14, 17, 5, -2]",<class 'list'>,<class 'list'>,11,11
1754,WfTvv5NBhMoYkbawzWMUqN,"[-2, 0, 6, -3]","[-8, -4, 8, -8]",<class 'list'>,<class 'list'>,4,4
1755,hRDiqUzhGxzuVC5Cf932tg,"[0, -16, -6, 6, 6, -8, -15, -1, -6, -3, 4, 17, 12]","[-17, -13, 17, 14, -9, 12, -7, 11, 16, 15, 9, 9, 5]",<class 'list'>,<class 'list'>,13,13
1756,TEquu5rPSsYRk5iXfAbeoc,"[10, 9, 0, -2, 13, 8]","[14, 13, -4, 14, 5, 11]",<class 'list'>,<class 'list'>,6,6
1757,FE3GsiFPoQukS8CozX7RH8,"[-6, 5, -3, -4, -3]","[-6, -5, 6, 5, 4]",<class 'list'>,<class 'list'>,5,5
1758,hTHtZfuS4ZjpqtLUvfnJsh,"[1, 13, 12, -2, 11, -5, -7, -8, 1, -15, -2, 11, 7, 10]","[-9, -3, 4, 3, -9, -13, 0, -2, -6, 9, -6, 4, -11, 7]",<class 'list'>,<class 'list'>,14,14
1759,ZttV6XP5GeBdE2KxAobipD,"[8, 15, -6, -3, 4, 15, -7]","[15, -9, -3, -6, -3, -9, 16]",<class 'list'>,<class 'list'>,7,7
1760,BKSHYpPfL4JWV4yNwgkfkB,"[2, 2, -5, 2, 9, 11]","[-4, 11, 9, 6, 4, -5]",<class 'list'>,<class 'list'>,6,6
1761,fyP239cPHSiK89vXt6Gz47,"[12, -17, -11, 9, -17, -13, -12, -9, 9, -6, -16, -15]","[0, -18, -18, -8, -3, -4, 12, 11, 11, 6, 4, 12]",<class 'list'>,<class 'list'>,12,12
1762,SbmLrJboP2GZffKwKFhQqn,"[9, 5, 6, 3, 8, -3, 6, -1]","[0, 8, 4, 0, 6, -4, 10, -6]",<class 'list'>,<class 'list'>,8,8
1763,DcSVa2eoicxo7nXr9rGdns,"[10, 8, -14, 0, -17, -11, 4, -6, -12]","[-14, 9, -9, -5, -5, 6, -11, 7, 8]",<class 'list'>,<class 'list'>,9,9
1764,hFWocLBCQDTsc7W92xy3bR,"[-3, -2, 14, -4, -8, 2, -12, 12, 5, 2, -6, -11, 3, -14]","[-6, -9, -10, 13, 7, 2, -15, 7, -15, -16, -15, 3, -1, 11]",<class 'list'>,<class 'list'>,14,14
1765,CNFPTV8FdXKGSNMjWPtoWp,[],[],<class 'list'>,<class 'list'>,0,0
1766,g6ai9b6peBGX6VLeeRFbVj,"[6, -3, -13, 4, -6]","[-11, -7, 5, -1, -13]",<class 'list'>,<class 'list'>,5,5
1767,CwVBn4WaPyWtVh29TLH8zG,"[-10, -3, -4]","[-15, -2, -5]",<class 'list'>,<class 'list'>,3,3
1768,knE9LgYEmVka9XSVvUku6h,"[-15, -11, -12, 6, -16, -10]","[5, -8, 1, -16, 5, 0]",<class 'list'>,<class 'list'>,6,6
1769,Y36VZ485XPbvPVFy64g8th,"[4, 3, -6, -8, 3, 1, 4, 3, 0]","[-6, -5, -4, 4, 3, -6, 2, -8, -5]",<class 'list'>,<class 'list'>,9,9
1770,UpKLLnziZ9uirkUkf8Tb8Q,"[-3, -12, 0, -2, -15, -13, -14, 4, 4, -17, 4]","[1, -17, 4, -3, 1, -14, 3, 2, -10, -16, 0]",<class 'list'>,<class 'list'>,11,11
1771,BZErydxASKhnZx9vu5FTr2,"[5, 1, 2, 4, 1, -3, 5, -5, -6, 1, 4, 0]","[-1, 0, 3, 3, -4, -6, 4, -4, 2, 5, 4, -1]",<class 'list'>,<class 'list'>,12,12
1772,KPb9ZhHQSFStjXX7ZNxDW3,"[0, -3]","[3, -7]",<class 'list'>,<class 'list'>,2,2
1773,FRvZ23pnLE4D9cyzhAT8yh,"[-14, 4]","[16, 4]",<class 'list'>,<class 'list'>,2,2
1774,L8ouz5x6KoBodB5XWvBGiX,"[-10, -7, -9, -1, -3, 2]","[4, -3, -2, 3, -5, 0]",<class 'list'>,<class 'list'>,6,6
1775,ZUpyxumL88RsP9xEaDCdtk,"[4, 2, 0, 5, 3, 3, -2, -4]","[4, -2, 4, -2, -4, 5, -2, 3]",<class 'list'>,<class 'list'>,8,8
1776,e6a3z8SkbSbSZaMqYaiZKP,"[9, 8, 1, 8, 8, -6, -6, 3, -5, -18, -14]","[-5, -1, -11, 1, -3, 3, -1, -18, 4, 9, -3]",<class 'list'>,<class 'list'>,11,11
1777,ZocF2JvxMmjYLFRPD9Y2oL,[-15],[-13],<class 'list'>,<class 'list'>,1,1
1778,dxp8WbD7TbgNxAdxhvvs7P,"[3, -1, -3, -7, -4, -1, -11, 4, -14]","[-2, -3, 3, -2, -12, -1, -9, 2, 4]",<class 'list'>,<class 'list'>,9,9
1779,CNFPTV8FdXKGSNMjWPtoWp,[],[],<class 'list'>,<class 'list'>,0,0
1780,CNFPTV8FdXKGSNMjWPtoWp,[],[],<class 'list'>,<class 'list'>,0,0
1781,9iSAS74LiRXrKMoA2GoVUP,"[-11, 3, 7, -4, 10, -2, 4, 11, 8, -10, -8, -8, -12, 1]","[-6, -1, 4, -13, -2, -12, -2, -13, 0, -9, 7, -1, 0, 8]",<class 'list'>,<class 'list'>,14,14
1782,CNFPTV8FdXKGSNMjWPtoWp,[],[],<class 'list'>,<class 'list'>,0,0
1783,GLtHBGTgRmPQTXEQtduaNQ,"[-9, -2, 10]","[4, 4, 5]",<class 'list'>,<class 'list'>,3,3
1784,3HcNHVguYiXqKdtoPpRTfn,"[2, -5, 10]","[6, -9, 0]",<class 'list'>,<class 'list'>,3,3
1785,CNFPTV8FdXKGSNMjWPtoWp,[],[],<class 'list'>,<class 'list'>,0,0
1786,CNkTPYiFZuAwbxP9A2oA8d,"[-3, -3, -1, -2, 10, -6, 9]","[-1, 0, 2, 1, 8, 2, 7]",<class 'list'>,<class 'list'>,7,7
1787,2FqwHPazhs77kqSJFqkjbA,"[12, -8, -6, 9, 13]","[11, 2, 12, -5, 12]",<class 'list'>,<class 'list'>,5,5
1788,SCF5oWZzWkQRAqELkRMVMk,"[5, -4, -2, 6, 17, -5, -5]","[0, 0, 15, 18, 15, -6, 3]",<class 'list'>,<class 'list'>,7,7
1789,CNFPTV8FdXKGSNMjWPtoWp,[],[],<class 'list'>,<class 'list'>,0,0
1790,3Z4c4NSvC9CBmHqDXE9gGY,"[-8, 12, -13, -14, -7, -15, -12, 0, -9, -10, 12]","[2, -6, 1, -7, -5, 1, 4, -5, 11, 9, 3]",<class 'list'>,<class 'list'>,11,11
1791,PRQfmpzsnDC8CtnPDZfWYq,"[-4, -16, -11, -8, -8, -7, -4]","[-16, -4, -7, 7, -8, -7, -13]",<class 'list'>,<class 'list'>,7,7
1792,XoZzzcKBt4cuqqBNhb6VMB,"[11, -1, -6, -5, 9, -2, 2, 12, -5]","[-6, 12, 13, 10, 0, -6, -2, 0, -5]",<class 'list'>,<class 'list'>,9,9
1793,fAWXKLNgxkz5Y5vFiDshND,"[1, -7, 7, 0, -7, -7]","[3, -7, 2, -1, -2, 1]",<class 'list'>,<class 'list'>,6,6
1794,RpzDVyn7eyQRejF8pj8Kcn,"[-8, -4, -11, -14, -3, -1, -16]","[-7, 2, 4, -12, 8, 1, -9]",<class 'list'>,<class 'list'>,7,7
1795,DixY7uYVzxK7QLDeENNik8,"[-1, 16, 5, -1, 7, 9, 5, 2, 0, 6, 7, 1]","[5, -3, 9, 5, 3, 15, -7, 12, 0, 5, 17, -2]",<class 'list'>,<class 'list'>,12,12
1796,9CGgEQng8dWErvxaeyTiKP,[-6],[3],<class 'list'>,<class 'list'>,1,1
1797,SQ9Rgammfz6fa9TYG22esr,"[4, -9, 4, -10, -11, -2, 1, 6]","[-10, -12, -5, 1, -3, -7, -12, 1]",<class 'list'>,<class 'list'>,8,8
1798,6x37aTNHzXfm3bJE4kKBBs,"[11, -14]","[-4, -5]",<class 'list'>,<class 'list'>,2,2
1799,oQTHSiRH7XfC9Nsptd5jqs,"[-6, -3, 5]","[-4, -5, -5]",<class 'list'>,<class 'list'>,3,3
1800,k5T3aBG3u3uQhcbKw7zJss,"[0, -7]","[-3, 0]",<class 'list'>,<class 'list'>,2,2
1801,C6TQveY9M4ooGemXs5G4kH,"[2, -6, 8, 8, -3, 9, 6, 6, -5]","[0, -4, 9, 5, -3, -5, 3, 9, 1]",<class 'list'>,<class 'list'>,9,9
1802,ZDkCtChWw32wkuJbNddpxW,"[4, 11, 12, 10, 10, 4, 4, 6, 0, 0, 9, 8, -6, 6]","[-3, 9, -1, 6, -1, 9, -6, 1, 2, -5, -3, 13, 8, 10]",<class 'list'>,<class 'list'>,14,14
1803,9nwwCkgHGZidxphjQwggkx,"[7, -14, 14, -8, 15, -9, -6, 1, -5, -16]","[13, 11, 4, -2, -5, -2, 6, 4, 14, -10]",<class 'list'>,<class 'list'>,10,10
1804,hrKow8Z8B4vRSgpdAWwL2m,"[9, 1, 3, 4, -15, 3, -7, -11, 5, -4, -9, 12, 12, -2]","[10, -4, 7, -10, 5, -15, 12, -3, 3, -6, -9, 3, -14, -15]",<class 'list'>,<class 'list'>,14,14
1805,YJysBRXqgKQV9XGvVovtA7,"[2, -1, -2, -2, -2, -2, 1, -6, 6, -5]","[5, -1, 0, 1, 3, -8, -10, -7, -6, -9]",<class 'list'>,<class 'list'>,10,10
1806,m3HnpPBKopbtoybThmoPYG,"[-15, -17, 6, -17, -13, -1, -3, -3, -10, -8, -3, -11, -17]","[-12, -1, -4, -5, -17, -2, -17, -5, -14, 1, -2, -16, -10]",<class 'list'>,<class 'list'>,13,13
1807,NaTRCwB5sdREjQhPpbHnmR,"[-1, -14, 10, -6, -13, 6, 8]","[7, 9, 2, -10, -10, 7, -2]",<class 'list'>,<class 'list'>,7,7
1808,ieT73VddyFSPDF5EkaQyoP,"[-8, 4]","[0, 7]",<class 'list'>,<class 'list'>,2,2
1809,Y9TLf7m6xTPnRMiYEX6zbX,"[-12, -3, 4, 12, 1, -9, 0, -4]","[9, 7, 7, -1, -13, 5, 13, 9]",<class 'list'>,<class 'list'>,8,8
1810,7WvmhfGsnA2aVLcw4NNo9g,"[-7, 9, 3, -2, -6, 4, 6, -4]","[1, -7, 5, 6, -6, -3, 7, 1]",<class 'list'>,<class 'list'>,8,8
1811,7pYAHNSsmCpXGDYSjB24QS,"[1, -10, -11, -4, -14, -3, -1, 5]","[-12, -5, -1, 6, -1, -5, -1, 1]",<class 'list'>,<class 'list'>,8,8
1812,e8bgwEUCtaX66GTWRGUNwC,"[0, 3, -13, -10, -5, 6, 9, -3, 4, -14, -18, -6, 7, 6]","[4, 10, -7, -14, -5, 7, -2, -6, 2, 7, -18, 7, 13, 3]",<class 'list'>,<class 'list'>,14,14
1813,b9dKqNP6JYyEdk8rP5XAko,"[2, -11, 5, 5]","[6, -10, -7, -14]",<class 'list'>,<class 'list'>,4,4
1814,PJGu7j4BLqN2ddVmzq8Jjv,"[5, 1, 0, 12, 6, 7, -5, 5, -2, 7]","[5, 7, 3, -6, 13, 2, 7, -1, -6, -7]",<class 'list'>,<class 'list'>,10,10
1815,RjpcBnpSoWHTW2LeFBTQSn,"[-7, 5, 10, 5, 3]","[7, 2, -10, -4, 2]",<class 'list'>,<class 'list'>,5,5
1816,iD5xFE6Jq99iKeLDBJzkBL,"[-4, 13, -2, -7, -1, -2, 1, 4, 0, 10, -8, -6, 12, -1]","[-6, 7, -1, 3, 11, 9, 7, 7, 0, 13, -3, 12, 2, 1]",<class 'list'>,<class 'list'>,14,14
1817,RjqdDD4XGYPYBnGZoZGMuu,"[-12, -4]","[-8, -13]",<class 'list'>,<class 'list'>,2,2
1818,NHM6EBAy9prVczTr8jd7kT,"[-13, -5, -6, -11, 7, 3, -9, -10, 6, 0, 2, 1]","[8, -13, -9, -7, 2, 9, 4, -9, 8, -9, 11, -12]",<class 'list'>,<class 'list'>,12,12
1819,TEiKdq5ZhFfsZhYRMCrMXz,"[17, -5, 8, 7, 15, 4, 6, -7]","[-5, 17, -2, -8, 11, 3, -4, 11]",<class 'list'>,<class 'list'>,8,8
1820,CBbcmVTJQxZCWHRH6eLEvf,"[-12, -7, -4, -9, -8, -13, -10, -6, -13]","[0, 3, -8, 6, -1, 2, -8, 2, 1]",<class 'list'>,<class 'list'>,9,9
1821,9C6StLSjbqH94pDasd5Ayx,"[0, 7, 6, 11, -11, -8, 2]","[5, 13, -6, 0, 0, -6, 13]",<class 'list'>,<class 'list'>,7,7
1822,F8o3GWNR5LJnXECZB4gpBd,"[-5, 1, -1, 4, 4, 4, 5, 0, -6, -1, -6]","[5, -1, 3, 3, -6, 6, -3, -2, 6, -3, 0]",<class 'list'>,<class 'list'>,11,11
1823,j2nEDMcXwVWNFXjBKg6rn5,"[1, -10, 5, -14, 3, 8, -11, -1, 12, -12, 12, 6]","[1, 6, 1, 3, -4, 8, 6, -1, -2, 9, -8, 15]",<class 'list'>,<class 'list'>,12,12
1824,W82pnEyru3wBGYWesXYKDL,"[14, 0, -12, 9, -1, 4, 13, 2, 9, -4, -3, 10, -13, 8]","[-4, -1, 2, 7, -10, 3, -2, -4, 11, -10, 3, -2, 7, -6]",<class 'list'>,<class 'list'>,14,14
1825,msjJqm7tLxVvBaeEbLWrEM,"[-6, 0, 6, -8, 5, -11, 5, -7, 0, -3, -9, 0, -9, 1]","[1, 4, 1, 1, 6, 3, -10, -5, -6, -8, 8, -9, -10, -3]",<class 'list'>,<class 'list'>,14,14
1826,hRiLDLAZ99g9pP4KcSBrhG,"[-3, 7, -2, 6, 10, -1, -9, 5, -3, -3, 8]","[0, 3, -7, -4, 0, -4, -10, -8, 2, -6, -5]",<class 'list'>,<class 'list'>,11,11
1827,7iHc9LDntgZfseeFNnerXL,"[-6, 3, -9, -4, 0, -9, -4, 3, -7, -9]","[-2, -7, -3, -9, 1, -9, 0, 4, 4, -8]",<class 'list'>,<class 'list'>,10,10
1828,jH8WSAgMzAciRTfV4sY8ba,"[-3, 11, 18, 4, -4, 10, 13]","[-2, 10, 3, 3, -5, 15, 1]",<class 'list'>,<class 'list'>,7,7
1829,6RFZwzGcgC7MQhGAk5XVTh,"[10, -3, 5, 2, -4, 2, 2, 3, -1, -9, -9, -2]","[1, 6, 1, 9, 6, 10, -1, -10, -1, 7, 4, 5]",<class 'list'>,<class 'list'>,12,12
1830,QzDf8KizxojYqaGcx4wEDm,"[7, 7, -8, -2]","[-8, -15, 7, -12]",<class 'list'>,<class 'list'>,4,4
1831,b3qizc2SCFCWbr7S3rmZyT,"[1, -4, -2, 8, 4, 13, 7]","[9, 6, -4, -6, 8, -6, -2]",<class 'list'>,<class 'list'>,7,7
1832,CqohGE9YewgCZ4AYfe2XK7,"[-16, -1, 3, -17, -1, 13]","[5, -17, -2, -18, -5, 6]",<class 'list'>,<class 'list'>,6,6
1833,QD9J7xLAXrse55TdWgBQfE,"[-2, -19, 2, -18, -8, -9, -8, -8, 3, -15, -8, -8, -10, -4]","[0, -10, 8, -6, -18, -18, -17, -10, -3, -9, -1, -2, -1, 6]",<class 'list'>,<class 'list'>,14,14
1834,oYhu4oEEqZ6wzPkPSsXTut,"[2, 16, 6, 6, -9, 12, 12, 15, -2]","[8, 7, -6, -1, 11, 1, 2, 16, 3]",<class 'list'>,<class 'list'>,9,9
1835,fgP9hkuHDN4K9tJHYe2URC,"[-2, -10, 5, -4]","[-9, 0, 0, 5]",<class 'list'>,<class 'list'>,4,4
1836,gvXGGAUjNH6Gcs3uBoW5TT,"[4, -11, -2, 2, -3, -7, 1, -5]","[-6, -5, -8, -11, -12, -13, -13, -10]",<class 'list'>,<class 'list'>,8,8
1837,bHuDiDhFcJgYTpYjHv8PER,"[-2, 4, 9, -17, 1, 4, -15, -11, -16, 3]","[0, 12, -5, 11, 0, 3, -2, -7, -17, 6]",<class 'list'>,<class 'list'>,10,10
1838,YBGtob6XJUmHS6G5iDu5vj,"[-1, 2, -3, 4, 5, -2, 0, 10, 9, 14, -1, 9]","[15, 5, 5, 13, -4, 4, 0, -4, -2, -3, -5, 3]",<class 'list'>,<class 'list'>,12,12
1839,Vt7GqWkRQhFq7qthsUxyMZ,"[-6, 0, 4, -5, -5, 3]","[-12, -3, -5, 2, -15, -8]",<class 'list'>,<class 'list'>,6,6
1840,adZdBCkwx2fUXfh897Dy2y,"[2, -13, 5, -15, -12, -3, -2, -12, -3, 2, 12, 5, -14, 15]","[7, 10, 3, 12, -11, -9, -4, -3, -8, -3, 12, 5, -11, -1]",<class 'list'>,<class 'list'>,14,14
1841,2oSMSKrWBGZ3yoXgPkrJqn,"[14, -7, -7, 10, -6, -5, 4]","[2, -1, 3, 14, -4, -5, 11]",<class 'list'>,<class 'list'>,7,7
1842,g8DuEKvHL4ozdmPwnCfTTS,[-1],[8],<class 'list'>,<class 'list'>,1,1
1843,72ANcSzFbSWzyL5nHDy9ii,"[1, -6, 3, 2, -8, 5, 3, 4, 3, -8]","[-1, -1, 1, 0, -4, 3, -5, -5, -7, -2]",<class 'list'>,<class 'list'>,10,10
1844,LhatxjSfvaDJ8Dgjyc8gkU,"[12, 5, -15, -13, -1, 14, 9]","[3, -14, 1, 9, -9, -14, -13]",<class 'list'>,<class 'list'>,7,7
1845,Bamd5p6vfSpEAZcd6ksqJU,"[8, 11, -7, 6, 7, 14, -8, 1, 4]","[4, -8, -9, 16, -9, -2, 7, 7, -9]",<class 'list'>,<class 'list'>,9,9
1846,gUypEVp7tdKhRf5xZK8yPT,[-7],[-10],<class 'list'>,<class 'list'>,1,1
1847,kYV6RqeGdWmBjKmv8qhfr6,"[4, 3]","[2, 3]",<class 'list'>,<class 'list'>,2,2
1848,CNFPTV8FdXKGSNMjWPtoWp,[],[],<class 'list'>,<class 'list'>,0,0
1849,9rWcpiJYtLS8aaELwutaLz,[7],[-6],<class 'list'>,<class 'list'>,1,1
1850,QDBhtPBgZjqcBvcBjyapy7,"[10, 5, 8]","[13, 12, 6]",<class 'list'>,<class 'list'>,3,3
1851,AHPcY4DcLBBL2LAMrtAqNE,"[9, -4, 3, 14, 13, -10]","[-6, -2, 11, -12, 9, -17]",<class 'list'>,<class 'list'>,6,6
1852,8uRoEeahVkkChrcUUyzxAV,"[-11, -16]","[4, -1]",<class 'list'>,<class 'list'>,2,2
1853,BFVzjS6rZVMbwzW8AoYUS5,"[12, 8, 12, -4, -8]","[10, -3, 12, 5, -4]",<class 'list'>,<class 'list'>,5,5
1854,PcaMHdHhytcPSH29aNWkPR,"[-9, 14, -6, -12, 5, -11, -4, -3, -3, 4, 2]","[-6, 8, -12, 12, 11, 13, 16, -7, 13, 13, 1]",<class 'list'>,<class 'list'>,11,11
1855,2wdH8JWnE4BRfb5bXiWpYN,"[-6, 7, 12, 3, 7, 11, -1, 17]","[-10, 13, 5, 5, 12, -5, 6, 1]",<class 'list'>,<class 'list'>,8,8
1856,DBhaK48XWTJuH2uYFLpxQR,"[-6, -5, 4, -1, -8, 2]","[-6, 1, 0, 2, -5, 3]",<class 'list'>,<class 'list'>,6,6
1857,8DJVzPjaTsVJJo2R8mwH7h,"[-1, -9, 0, 4, -4, -4, -1, -4, -3]","[-7, 1, -5, -1, -3, -4, 6, 2, 2]",<class 'list'>,<class 'list'>,9,9
1858,VMxg4euixhe6YLcsgTB5TR,"[9, -2, -7, 0, -3, -3, 4, 9, 10]","[7, -2, 6, 13, 0, 9, 5, 0, 10]",<class 'list'>,<class 'list'>,9,9
1859,cGeZKvJrdLEYvz6kJLGrgn,"[6, -11, -8, -5, 6, 2, 10, -5]","[-5, -2, 9, 7, 9, 4, 5, -9]",<class 'list'>,<class 'list'>,8,8
1860,ZnauHQH3pmQ2ZrJ7DDtmYi,"[3, 4, 1]","[-1, 6, 5]",<class 'list'>,<class 'list'>,3,3
1861,XkiMbqXg8z6StFmkXjRFXU,"[13, 12, 4, 6, -9]","[12, -8, 6, -8, 1]",<class 'list'>,<class 'list'>,5,5
1862,PgHdP29YJWwZXU58A47t7R,"[-3, -11, 0, -5]","[-10, -7, -16, -12]",<class 'list'>,<class 'list'>,4,4
1863,5ZaUQwHKKMnnFZz5CrZRpU,"[-8, 14, -14, -11, 14, 17, -12, -7, -10, 17, 10, -3]","[-9, -10, -3, 8, 10, 4, 1, -3, -12, -11, -9, 13]",<class 'list'>,<class 'list'>,12,12
1864,9vt6bce3GoeaCpCDraSLhj,"[4, 12, 9, -4, -3]","[6, 10, 5, 5, 1]",<class 'list'>,<class 'list'>,5,5
1865,P337cZuLSSvogo3bmmtpvK,"[-17, 2, -14, -3]","[-6, -16, -6, -13]",<class 'list'>,<class 'list'>,4,4
1866,DpnG3B2N2h2Cy437m9N3Z9,"[5, 2, -1, -7]","[3, 0, -2, 3]",<class 'list'>,<class 'list'>,4,4
1867,LFtHewihRTVkutkSSUPzud,"[2, -4, 3, 3, 4, 2, 2, -6, 1, -6]","[2, 1, 1, 5, -2, 3, 0, 3, 4, -4]",<class 'list'>,<class 'list'>,10,10
1868,Sk4mNbo2ZYuCkwmDPKHoMN,"[15, 17, -10, 3, -7, -4, -7]","[-10, 14, -5, 6, -11, 16, 13]",<class 'list'>,<class 'list'>,7,7
1869,g9y86gwijpLhVnLkjx46d3,"[4, 7, 0, 0, 12, 10, -8, -11, -9]","[8, 3, -11, -3, 12, -10, -4, -6, -8]",<class 'list'>,<class 'list'>,9,9
1870,HqDdR2JpNrELKybZXWbDwk,"[-5, 3, 0, -1, 6, 1, -6, 6]","[-2, -3, 2, 1, 2, 4, 5, 1]",<class 'list'>,<class 'list'>,8,8
1871,Kv8rtMbSsxsQsreF3Kyp6m,"[2, -2, 8, 10, 7, 6, -3, 10, 6, 0, -5, 6]","[9, 2, 4, 2, 9, -4, 9, 6, 11, 5, 10, 2]",<class 'list'>,<class 'list'>,12,12
1872,T8hQWtmd85x2J4QFAacuHX,"[-10, 4, -3, 7, 10, -11, 10, 5, 3, 15, -12, -5]","[-11, 9, 8, -13, -5, 13, -13, -7, -13, -2, 15, -11]",<class 'list'>,<class 'list'>,12,12
1873,79JCpSfknBzZ6QVRUfXK2s,"[-11, -10, -2]","[9, -3, 6]",<class 'list'>,<class 'list'>,3,3
1874,YSfpMoiS6YJmkwAWRUNeao,"[9, -6, 0, 10, 13, 13, 12, -5, -3, 10, 3]","[2, -3, -2, 6, -2, 16, 3, 9, 1, 8, 5]",<class 'list'>,<class 'list'>,11,11
