,id,td_a,td_b,td_type_a,td_type_b,size_td_a,size_td_b
2239,NjsGQWTm8EzJLWzELsHifR,"[-12, 9, 17, 1, 2, -18]","[8, 11, 5, -17, 9, -3]",<class 'list'>,<class 'list'>,6,6
2240,N9cdkuufDNUiPrtTDdbJAL,"[7, -10, -8, 6, -9, 0, -7]","[3, 1, -1, -9, 4, -7, 5]",<class 'list'>,<class 'list'>,7,7
2241,5qptyVFh6UGoYqBHUFU8TP,"[-12, 5, 8, -1, -3, -11, 1, -4, -11]","[2, -5, -11, -3, 8, 8, -2, -1, 3]",<class 'list'>,<class 'list'>,9,9
2242,h6mc2eXjfYx6xKXNjt4Usv,"[-8, -18, -5, 7, -10, -17, -14, -10, 9, -14, -2, -14, -14, 5]","[7, -8, -9, 2, 0, -17, -11, -18, -4, 9, 4, -19, -18, -10]",<class 'list'>,<class 'list'>,14,14
2243,8Rhb93BcoRuZUPoVS84JzD,"[0, 1, 1, -3, -1, -3]","[-4, -5, -3, 2, 1, 7]",<class 'list'>,<class 'list'>,6,6
2244,CNFPTV8FdXKGSNMjWPtoWp,[],[],<class 'list'>,<class 'list'>,0,0
2245,RMpW7vHzPBFTMziCXgsRm5,"[11, -4, 12, 9, 10, -5, 13, -9, 11, -5]","[-13, -15, 4, -3, -18, 3, -10, -11, 12, 8]",<class 'list'>,<class 'list'>,10,10
2246,YxwJsYKyuLrvZtvHMW5WAc,"[-18, 6]","[-9, -6]",<class 'list'>,<class 'list'>,2,2
2247,9eaHPWYbpd4nmUnqqryNMg,"[11, -4]","[13, -14]",<class 'list'>,<class 'list'>,2,2
2248,iH9Pi68FCxRNiPV3xsn34z,"[-8, -15, 16, 14, -17, -10, 11]","[-17, -14, 7, 3, 12, 16, 12]",<class 'list'>,<class 'list'>,7,7
2249,FdCacx4ZBzV6GQG2w2eSCb,"[3, -2]","[7, 5]",<class 'list'>,<class 'list'>,2,2
2250,7kNsaGnytg7mishLyYafrf,"[0, -6, -5]","[6, 8, 3]",<class 'list'>,<class 'list'>,3,3
2251,Nm86Ldy6ypLnLox2NhCWmf,[5],[12],<class 'list'>,<class 'list'>,1,1
2252,HKekzMSXfjWNdvSzUyrWTn,"[-5, 9]","[-8, 15]",<class 'list'>,<class 'list'>,2,2
2253,WMfkLcxyRwLzfmocDVfxCs,"[11, -6, -6, 5, -3, -3]","[3, 7, 8, -6, 7, 2]",<class 'list'>,<class 'list'>,6,6
2254,KauQ9Ceb9X6NpnNuqm3GTN,"[14, 12, 15, 1, 15, 9, 6, 16, 8, 4, 10, 13]","[-5, 5, 1, 12, 5, -3, 0, -4, -6, 13, -2, 12]",<class 'list'>,<class 'list'>,12,12
2255,dEr7GwuhPDf2JAP6Q427uu,"[6, -6, -4, -5, -1, -4, -3, -1, 3, -5]","[-4, 5, 8, 1, -1, -8, -6, 1, 6, 7]",<class 'list'>,<class 'list'>,10,10
2256,A3djuf3bDiXYuupA95KwkC,"[-4, 4, -4, 1, 0, 2, 1, -2]","[1, -4, 5, -1, 2, 3, 1, 1]",<class 'list'>,<class 'list'>,8,8
2257,VV2u7A7QBGYNTkY3HakEN3,"[-12, 0, 17, 12, -12, -18]","[14, 2, -4, -10, -13, -16]",<class 'list'>,<class 'list'>,6,6
2258,iXYuJSXqFPvsQc3BJh6an7,"[-5, -4, 4, 0, -4, 6, -6, 6, 4, -10, -3]","[4, 2, -9, 2, 5, -6, -6, -3, -6, -10, -4]",<class 'list'>,<class 'list'>,11,11
2259,aKh4zeEVGSocHyCzr2dD4P,"[4, 2, -4, 0, -6, 14, 9, -1]","[5, 3, -5, 10, 1, 11, 9, 14]",<class 'list'>,<class 'list'>,8,8
2260,6GeujkJNHAevAFsqZjdaj8,"[-2, -7, 13, 11, 2, -4, 9]","[3, 2, -7, 12, 11, 12, 9]",<class 'list'>,<class 'list'>,7,7
2261,KkRPUFF9qRQZ7N8Ay3JpEc,"[13, 17, 0, 15, -12, 13, -1, 3, -4, 4, 1, -16]","[15, -16, 15, 0, -6, 16, -10, 14, -4, 12, 12, -5]",<class 'list'>,<class 'list'>,12,12
2262,6KUqbtEKbQLpY2anqhLpTU,"[-7, 7, -1, -4, 2]","[4, -7, 10, 14, 0]",<class 'list'>,<class 'list'>,5,5
2263,F8BzaZfLSTL7fkmPJkiVtg,"[-4, -6, 3, 0, -1, -1, -13, -13, -8]","[-7, -3, 4, -12, 0, 9, -6, 7, 8]",<class 'list'>,<class 'list'>,9,9
2264,X2Ya5nkQY3J2hqmDsbWEJ4,"[4, -6, -3]","[6, 1, 7]",<class 'list'>,<class 'list'>,3,3
2265,h58dpSZfy7SHzhauGDeWKp,"[0, -2]","[6, -4]",<class 'list'>,<class 'list'>,2,2
2266,LosC3dJRTuak5CCYuSY7tR,"[-10, -7, -1, 0, -16, -3]","[-9, 7, -16, -10, 6, 11]",<class 'list'>,<class 'list'>,6,6
2267,CNFPTV8FdXKGSNMjWPtoWp,[],[],<class 'list'>,<class 'list'>,0,0
2268,2yaU8NE56ENyP7LVXbdwXC,"[3, 2]","[13, 13]",<class 'list'>,<class 'list'>,2,2
2269,2LLbAcsifcpQS4G4BL5SoH,"[5, 7, -9, 10, -10, -7, -1, -4, 1, 8, -10, 1, -4]","[-4, -4, 0, 12, 8, 7, 0, -5, -5, 10, -9, -5, 12]",<class 'list'>,<class 'list'>,13,13
2270,CNFPTV8FdXKGSNMjWPtoWp,[],[],<class 'list'>,<class 'list'>,0,0
2271,ER2XAtFFXcsPNhUjS37Krd,"[1, -13, 7, -9, 5, 0, -4, -14, -15, -9, -12]","[-14, 4, -4, -8, -1, -3, -13, -2, -10, -7, 6]",<class 'list'>,<class 'list'>,11,11
2272,nqsUyrZnyVaNGLKTgrXqvp,"[-17, -4, -12, -14, -16, -15, 3, 1, -5]","[3, 1, 1, -14, 1, -13, -12, -3, -2]",<class 'list'>,<class 'list'>,9,9
2273,Ncu2J2RoN7V3eWCF5WvH9S,"[-11, 2, -1]","[-4, 2, 4]",<class 'list'>,<class 'list'>,3,3
2274,JjgdYZz6PXRLAPbuPhSARG,"[5, 1, 6, 3, -10]","[-11, -2, -5, -8, 4]",<class 'list'>,<class 'list'>,5,5
2275,CNFPTV8FdXKGSNMjWPtoWp,[],[],<class 'list'>,<class 'list'>,0,0
2276,XXAXirBovLVPzPQ3kbLuf8,"[14, 5, -2, 3, 3, -2, 7]","[-1, -6, 9, 6, 14, 13, 11]",<class 'list'>,<class 'list'>,7,7
2277,bo9CBwmjJJL34hxio32f8B,"[-2, 6, 12]","[11, 8, 11]",<class 'list'>,<class 'list'>,3,3
2278,CNFPTV8FdXKGSNMjWPtoWp,[],[],<class 'list'>,<class 'list'>,0,0
2279,SSuq8KA2kw7AK9P8o8vTpV,"[5, -5, 5, 14, -13, -14, -6, -4]","[-1, -4, -1, -1, -6, -3, 12, 13]",<class 'list'>,<class 'list'>,8,8
2280,mPW8eLnFyCMKo3DuAXAE25,"[-6, -8, -9, 7, -5, 16, -2, 10]","[8, -6, 0, 3, -11, -6, 9, -3]",<class 'list'>,<class 'list'>,8,8
2281,9w97vTG3AaqZrDkYRUzcNk,[-4],[-16],<class 'list'>,<class 'list'>,1,1
2282,CNFPTV8FdXKGSNMjWPtoWp,[],[],<class 'list'>,<class 'list'>,0,0
2283,j8tqeNXiV2VaaJ2RhAPbTJ,"[-10, 0, 1, -2, -5, 8, 0, -1, -1]","[-5, -5, 10, -1, 1, 7, -4, 13, 16]",<class 'list'>,<class 'list'>,9,9
2284,Q2fJxDLxk4xtXY5HQWjZ7g,"[-3, -6, -7, -8, 3, 1, -1, -6, -4]","[-8, 3, -8, -8, 3, -3, 1, 2, -6]",<class 'list'>,<class 'list'>,9,9
2285,nymyrSo2nx9K8pPEzBMvbb,"[0, 13, 9, -2, 15, 5, 13, 0]","[5, -6, 4, -8, 5, 15, -6, -5]",<class 'list'>,<class 'list'>,8,8
2286,7JmEW4y7N2ehaL6LgtshMR,"[3, 3, -1, -3, -7, -6, -4, 4, -4, 0, -1]","[-4, 4, 0, 4, -1, 2, 4, 3, -5, 0, -5]",<class 'list'>,<class 'list'>,11,11
2287,CNFPTV8FdXKGSNMjWPtoWp,[],[],<class 'list'>,<class 'list'>,0,0
2288,fuHbPV9XcXNHdBrMzNn9md,"[4, 7]","[4, 4]",<class 'list'>,<class 'list'>,2,2
2289,JHgsMxELPmtzYjSabLt9aa,"[-2, -12, -10, -7, -12, 7, 0, -8]","[-11, 3, 3, 6, -9, -3, -14, -2]",<class 'list'>,<class 'list'>,8,8
2290,iSacJFr2Ayd9DmW8dQ6Uea,"[6, 0, 14, 1, -18, -17, -5, -14, -17, 8]","[-16, 3, 10, 6, 16, 16, -17, -1, -7, -3]",<class 'list'>,<class 'list'>,10,10
2291,C2uWbJfcauxEGKfubAyS6o,"[-13, -13, -2, -13, -7, -13, -7, -8]","[-11, 3, -12, 4, -2, -4, -12, -9]",<class 'list'>,<class 'list'>,8,8
2292,DMVypLegEVwacNRncfmZux,"[-3, 8, -5, 16, 14, -14, -14, 7, 13, 3, 13, -13, 5, -4]","[13, -3, -7, 6, -15, 4, 12, -15, 3, 11, 16, -2, 11, -9]",<class 'list'>,<class 'list'>,14,14
2293,hNJRPUuUfHYDNsFdgaigE2,"[12, -14, 9, -14, 8]","[0, 14, 12, -5, -9]",<class 'list'>,<class 'list'>,5,5
2294,U7zVpPduKfhPQdtXm94Uto,"[-6, -1, -1, 1, -4, 5, 9, 5, 1]","[-1, 9, -3, -1, -1, -5, 6, -3, 1]",<class 'list'>,<class 'list'>,9,9
2295,UL6HhqjYJu6uVLtCZaoeYN,"[3, 0, 9, -3, 7, 6, 5, 2, 0, -3, -8, 1, 5]","[-4, 6, 5, 3, -7, 7, -6, -10, -6, -5, 8, 1, -2]",<class 'list'>,<class 'list'>,13,13
2296,giE9p7wZ4J4CS3VTRzRTzP,"[7, -1, -1, 9, -10, -1, 7, 5]","[0, -3, 6, -9, 3, 1, 5, -4]",<class 'list'>,<class 'list'>,8,8
2297,GQ9cX4y4xoPEewkHu7BWHt,"[-6, -11, -10, 1, -1, 6, 6, 2, 0]","[5, -6, 6, 2, -6, -10, 4, -2, 6]",<class 'list'>,<class 'list'>,9,9
2298,9gCVoShsZDuBmHQXx8mh2y,"[-2, 8, 3, 11, 14, 12]","[-3, -5, 7, 3, 10, 1]",<class 'list'>,<class 'list'>,6,6
2299,6q5HhQLn7Bqr9bxZmfhXXT,"[6, 1, 10, 11, 10, -10, -5, 2, -5, 9]","[-8, -2, -2, -10, -7, -7, 1, -4, 10, 0]",<class 'list'>,<class 'list'>,10,10
2300,Gv2WJpAt7cT8q3YNyfKrxq,"[16, 7]","[2, -4]",<class 'list'>,<class 'list'>,2,2
2301,CNFPTV8FdXKGSNMjWPtoWp,[],[],<class 'list'>,<class 'list'>,0,0
2302,EcbMEKS99GwR5HkGy5noPa,"[-4, 11]","[0, -6]",<class 'list'>,<class 'list'>,2,2
2303,JDrj5RkSm3mt3qiLHzjAy8,"[2, 1, 14, -2, 12, -6]","[-19, -12, 10, -2, -10, 4]",<class 'list'>,<class 'list'>,6,6
2304,kunpjHgbobTmM8mkeGo9CV,"[9, -3, -2, 4, 13, 11, -9, -6, 9, 4, 7]","[0, -5, 13, -4, 9, 10, 8, -5, 0, 12, -1]",<class 'list'>,<class 'list'>,11,11
2305,j8xZNEeMtkn2JzrGv7b93Y,"[9, 3, 8, 1, -1, 0, 10, 5, -5]","[11, -11, -10, 7, 5, -10, 8, -11, -1]",<class 'list'>,<class 'list'>,9,9
2306,SskxKU6afWrPND4aTKZ9o7,"[13, -2, -7, 4]","[1, 2, -9, 0]",<class 'list'>,<class 'list'>,4,4
2307,K2Bih4853havuMvcyUhYVP,"[-9, -9, 5, 11, 11, 15, 6, 5, -15, 8, 2, 4]","[0, -18, 8, 14, 15, 1, -1, 3, -12, -9, -11, -2]",<class 'list'>,<class 'list'>,12,12
2308,HSd4xmtVBxsAVUmbDHtYaP,"[13, -12]","[14, 8]",<class 'list'>,<class 'list'>,2,2
2309,YufkqPnM3PfRUWBfZpBrwC,"[-3, 3]","[1, 4]",<class 'list'>,<class 'list'>,2,2
2310,c2UMc3LDQXTh7cukAkcHRy,[3],[5],<class 'list'>,<class 'list'>,1,1
2311,gwE2kiUxmN5k7bbuMoX3D4,"[8, 6, -2, 2, 11, 2, -12, -7, -6, 8]","[-13, -7, 0, -1, 13, -2, 1, 8, 9, 0]",<class 'list'>,<class 'list'>,10,10
2312,PTeKBjQgrXh5rpemYL5thp,"[-7, 9, 1, -6, 6, 7, 8, 7, 2, -9, -8, 6, 2]","[5, 3, 6, 9, 9, -12, 5, 4, 1, 9, -13, -11, -10]",<class 'list'>,<class 'list'>,13,13
2313,EFN8CGaXBCwo3k3P6XtPYC,"[-8, 10, 5, 2, -8, -9, -3, -8, 11, 9, 4, 7]","[-11, 3, 2, -2, -12, -8, -15, -8, -12, 10, 11, -13]",<class 'list'>,<class 'list'>,12,12
2314,cG7mgn3cZAYVuB2NCPF439,"[2, 4, -9, 5, -12, 4, 4, 9, -1]","[-12, 3, -11, -1, 1, 4, -11, 2, -11]",<class 'list'>,<class 'list'>,9,9
2315,PciLjBqkG7uqYzKdLTK5y6,"[-2, 6]","[-2, 10]",<class 'list'>,<class 'list'>,2,2
2316,o6GLqJnUGU5AU949uiGTdP,"[-15, 17, -3, 7, -13]","[2, 13, 17, -10, -1]",<class 'list'>,<class 'list'>,5,5
2317,RBkQQ4DDVFdAoAcfHLTHBr,"[-13, -3, 9, -8, -9, 9, -16, 3, -10, 2, -14, 12]","[-8, -19, 11, 8, 2, -4, -19, -9, -2, 2, -19, -9]",<class 'list'>,<class 'list'>,12,12
2318,Jc8nfKb6JG3iovhAhTA4Dr,"[4, 15, -6, 4]","[-4, 13, 11, 10]",<class 'list'>,<class 'list'>,4,4
2319,PVVJXbBSDHvKxP5fw6ZanN,"[-2, -2, 7, -6, 3, 1, -5]","[12, 5, 0, 12, -8, 3, 3]",<class 'list'>,<class 'list'>,7,7
2320,7mk4FX3iA5yn3rrq56tJ4u,"[11, -10, -10, -19, -1, 9, -8, -8, 8, 1, 3, -15, 9]","[-19, -17, 7, 3, 9, 4, -5, 8, -3, 4, 1, 6, -14]",<class 'list'>,<class 'list'>,13,13
2321,KQKbRXgzpuE2BVopX54WRc,"[-2, 1]","[12, -14]",<class 'list'>,<class 'list'>,2,2
2322,3yHvV9i9YMrdBaTUc5AM3c,"[8, 5, 12, 1, -2, 1, -2, 7, -5, -4, 5, 3, 9, 14]","[14, 8, 9, 6, 10, -2, 8, 3, 4, 8, 10, 12, -2, 4]",<class 'list'>,<class 'list'>,14,14
2323,nyHNgS2XNre9q9Vx3eh5QH,"[-3, 13, 10, 4, -9, -12, -14, 3, -16, -1, -10]","[1, -1, -15, 16, 10, 2, 14, 7, -2, -16, -4]",<class 'list'>,<class 'list'>,11,11
2324,UA2nn7TT5y3Wuk9BWfDjui,"[-3, -3, 14, 3, 0, 10, 6, -6, 12]","[14, -2, 4, 9, 3, 15, 14, 15, 3]",<class 'list'>,<class 'list'>,9,9
2325,dGGbW5jNUJzDiaRRGJbFJz,[10],[-13],<class 'list'>,<class 'list'>,1,1
2326,fasQXyTdy8PqQUjeDU94av,"[3, 7, 4, 0, 10, 6, 9, -3, 3]","[5, 8, 9, -4, 4, 8, 10, -3, -5]",<class 'list'>,<class 'list'>,9,9
2327,HXKw2eZdQUESVigquXVSvW,"[12, 10, 9, 13, 12, 2, -1, -3, 7, 0, 5]","[5, 11, 14, -2, 9, 5, 13, -7, 8, 2, 10]",<class 'list'>,<class 'list'>,11,11
2328,TT65qvsttUS7ZTUS2qSMA9,"[9, 8, 2, 15, 11, -4]","[5, -5, -1, 2, 12, 17]",<class 'list'>,<class 'list'>,6,6
2329,KR9iPCe2FnqsFh8vJCFtn7,"[-9, -6, -15, -2, -2, 1, -11, -11, 2]","[2, -7, 1, -7, 5, -2, 5, -11, 6]",<class 'list'>,<class 'list'>,9,9
2330,gNhQ9hznSRXNeWe8jvxtDi,"[-10, 2, -9, -11, -5, -12, -1, 5, 8, -12, -8]","[7, -5, -3, 4, 2, -6, -1, -5, 8, 10, -12]",<class 'list'>,<class 'list'>,11,11
2331,EStMRL9ywNYjebMepK8Dvt,[8],[-6],<class 'list'>,<class 'list'>,1,1
2332,nTtWRSWvUN6odYRUV98mnW,"[-7, -8, 2, 7, 3, 1, 7, -12, -13, -6, -12, 11, 5, 0]","[3, -11, -4, -8, 10, 10, 5, 5, -9, 5, -4, -3, -10, 6]",<class 'list'>,<class 'list'>,14,14
2333,PBPW4JySYmHu5nTFYo3W6z,"[-6, 6, -3, 13, 13]","[5, 7, 2, -4, -15]",<class 'list'>,<class 'list'>,5,5
2334,atzNsDsawvP4se9FuiQbmp,"[-2, -4, 8, -1, -5, 10, 5, -1, 7]","[-5, 6, 9, -5, 3, 2, 4, 11, 11]",<class 'list'>,<class 'list'>,9,9
2335,oE2iVyZJMMM3Xoq7fzZCAZ,"[2, 15]","[10, 9]",<class 'list'>,<class 'list'>,2,2
2336,VrBztJBgxJ66LnnbYVCWSa,"[7, -1, -18]","[-3, 5, -6]",<class 'list'>,<class 'list'>,3,3
2337,Ui7iastgGGDtfDqDfgi7tS,"[-1, -5, -2, -1]","[7, 12, -8, 12]",<class 'list'>,<class 'list'>,4,4
2338,WdMgW9C5bYqhuTrpcuQb9H,"[-19, -12, -8]","[11, 16, -5]",<class 'list'>,<class 'list'>,3,3
2339,nPfauSRPeac9iYPjuSftSP,[-5],[-10],<class 'list'>,<class 'list'>,1,1
2340,c2UMc3LDQXTh7cukAkcHRy,[3],[12],<class 'list'>,<class 'list'>,1,1
2341,CNFPTV8FdXKGSNMjWPtoWp,[],[],<class 'list'>,<class 'list'>,0,0
2342,eC5wPNzFBnhKZRQ47vqxf4,"[-11, -4, 0, -12, -12, 1, -3, -7, -4]","[4, -8, 1, -7, -7, 3, 2, -9, -11]",<class 'list'>,<class 'list'>,9,9
2343,b2EfmCdXrXjQnFDC3okTjV,"[4, -6, 6]","[11, 9, -2]",<class 'list'>,<class 'list'>,3,3
2344,KyG66H7dxPqLUQUeGV5Snt,"[-3, -4, -14, -4, -7, -8, -19, -13, 2, -19]","[-18, 0, -11, 4, -11, 4, 1, -11, -6, -12]",<class 'list'>,<class 'list'>,10,10
2345,CNFPTV8FdXKGSNMjWPtoWp,[],[],<class 'list'>,<class 'list'>,0,0
2346,PZh3XASRJ9WRoNeTzU7vid,"[-5, -3, 10, 8, 7, 3, 8, 4, -7]","[-3, -2, 4, -5, -1, -3, 7, -8, -3]",<class 'list'>,<class 'list'>,9,9
2347,5uwTM48CzTqWBNckV5u7QS,"[-6, -5, -5, 0, -8, 0, 1]","[5, -4, -4, 3, 5, -2, 3]",<class 'list'>,<class 'list'>,7,7
2348,Nm86Ldy6ypLnLox2NhCWmf,[5],[-10],<class 'list'>,<class 'list'>,1,1
2349,BUtetAbRAdTpeZ4a9CiHfQ,"[7, -11, -10, -9, 5, -2, -9, -14, -13, -12]","[3, -2, 2, -3, 1, -9, -12, 1, -5, 7]",<class 'list'>,<class 'list'>,10,10
2350,kAiGSRRFaodWY7hJc8cKJG,[6],[-9],<class 'list'>,<class 'list'>,1,1
2351,MctehutTrAWherrUPSaTaW,"[-1, 10, 14, 11, -3, 9, 8, 14]","[2, 1, 4, 14, 14, 15, 1, -1]",<class 'list'>,<class 'list'>,8,8
2352,7PsyEwtto6hypTB7Abggty,"[11, -4, 10, -3, 2, -8, -4, -10, -4, 4, 11, -9]","[-3, -9, 1, 8, 9, -2, -1, 8, -12, 8, 8, -2]",<class 'list'>,<class 'list'>,12,12
2353,fGrex9F3Xx5ijNdyz4pPAV,"[7, 5, -15, 5, 11, 2, -3, -10, 3, -9, 1]","[-4, 10, -1, -1, -16, -7, 6, -15, -2, 7, -7]",<class 'list'>,<class 'list'>,11,11
2354,FyyQ574B6wkefXDszu2uin,"[-5, -7, 1]","[3, 7, 4]",<class 'list'>,<class 'list'>,3,3
2355,m9S9Cb4qyJth7VYg4zJV8X,"[6, 7, 0, -12]","[-14, -11, -6, 4]",<class 'list'>,<class 'list'>,4,4
2356,85N6VZEwLbEbqSm8XzooMH,"[12, 17, -14, 2, -15, 9, -1, -13, 7]","[14, 4, 10, 7, -12, 9, 7, -10, 3]",<class 'list'>,<class 'list'>,9,9
2357,mbXy9e56zvznvejv3EiJXR,"[1, -6, -4, 11, -2, 9, 11, -2, -9, -11]","[12, 13, -6, 5, -4, -6, 11, 8, -5, 7]",<class 'list'>,<class 'list'>,10,10
2358,kRdFGrbzhz2JrLx6ZrVJWn,"[-11, -3, -7, -15, 7]","[-13, -1, -13, 4, -13]",<class 'list'>,<class 'list'>,5,5
2359,kaBLFDyNDEzb6sK98bpjTV,"[-1, -18, 3, 3, 1, -13, -17, 3, 6, -4, -8, 0]","[-10, 6, -7, -13, 5, -11, -6, -17, -9, -11, 2, 10]",<class 'list'>,<class 'list'>,12,12
2360,c2UMc3LDQXTh7cukAkcHRy,[3],[-5],<class 'list'>,<class 'list'>,1,1
2361,CNFPTV8FdXKGSNMjWPtoWp,[],[],<class 'list'>,<class 'list'>,0,0
2362,aV7qK5mJTqMV95wkFK8kox,"[-9, -10, 5, 0, -8, 3, 0, -8, -1, -5, 2]","[4, 2, 0, -10, -1, -11, -11, 2, -2, 5, 2]",<class 'list'>,<class 'list'>,11,11
2363,gKLXnSW5PGzR7LDNf4Lqiq,"[-11, 0]","[6, -11]",<class 'list'>,<class 'list'>,2,2
2364,efDt7GaP83qLpvYpfxhHDx,"[-5, 6, 8, 11, 10, 5, -4, -1, -4, 7, -5, 7]","[-2, -1, -2, 11, 8, 4, 9, -3, -2, -5, 6, -1]",<class 'list'>,<class 'list'>,12,12
2365,a2fUb3QV8DyfFmUiJMzudL,"[0, 0, -7, -10, -6, 9, -14, -1, 9, -6, 3, 7, -2, -8]","[-11, -4, 5, -13, -2, 6, -6, 7, 7, -8, -3, -9, -11, -8]",<class 'list'>,<class 'list'>,14,14
2366,hnmor5kY2L87LU8biDmcLH,"[4, 2, 5, -6]","[0, -1, -1, 5]",<class 'list'>,<class 'list'>,4,4
2367,T45GJKADuHMYtCjP2oMuAt,"[-1, -9, -3, 0, -3, -3]","[1, 5, -6, -4, -6, 1]",<class 'list'>,<class 'list'>,6,6
2368,hLTnrBxbkV6QDnwJLTzS5u,"[5, -9, 16, 11, 3, 12, -7, 7, -8, 5, -12, -6, 1]","[-3, 4, 12, 12, -12, 1, 14, 2, -4, 16, 0, 0, -8]",<class 'list'>,<class 'list'>,13,13
2369,k2WjoEz4nxCZGWduJBikkz,"[-8, 3, -1, 13, 1, 4, -2, 8]","[11, -3, 14, 1, 8, -8, -2, 11]",<class 'list'>,<class 'list'>,8,8
2370,kAiGSRRFaodWY7hJc8cKJG,[6],[15],<class 'list'>,<class 'list'>,1,1
2371,NwgsPFQGHjN9CvebuovckC,"[8, -7, 8, -5, -2, 4, 14, -5, -8, 15, 4, -7]","[8, 3, 15, 6, -7, -4, 3, -4, -8, 3, 11, 1]",<class 'list'>,<class 'list'>,12,12
2372,YGRiBKLjK4Wv8EfhUWR7MR,"[-11, 7]","[3, 6]",<class 'list'>,<class 'list'>,2,2
2373,fYMnckJ4aPM8KbPmG8Lj9A,"[4, 17, 5, 16, 12, 15, 3, 15, 18]","[-5, 12, -1, 4, -4, 10, 16, 9, 12]",<class 'list'>,<class 'list'>,9,9
2374,dMmeJhyKS6CqEeD3FvyHXu,"[-6, -3]","[-6, 0]",<class 'list'>,<class 'list'>,2,2
2375,dXgqa7HsvGJutkAbi88YKB,"[-9, -6, 3, -6, -3, -10, -14, 2, 0]","[3, -10, 0, 1, 3, 5, 5, -13, -13]",<class 'list'>,<class 'list'>,9,9
2376,3EoS6kqMePvEj3wp27PUoU,"[-3, -16, 7, -1, -4, -17, -10, 0, -4, -2, 5, -1, -3]","[2, -5, -8, 0, -14, -13, -13, 4, -16, -6, -4, -1, -1]",<class 'list'>,<class 'list'>,13,13
2377,NGUDMGv6zaERY7s98kRMdw,"[-14, 12, 17, 12, 5, 6, -4, -3, -3]","[6, -10, 14, -10, 12, 13, 8, 10, -7]",<class 'list'>,<class 'list'>,9,9
2378,Ju4NkmKLR79ak56bQxTk3j,"[9, -5, 9, -7, 7, 6, 8, 6]","[10, 4, -2, -2, -4, 6, -1, -1]",<class 'list'>,<class 'list'>,8,8
2379,dRP4G7MqXgtcVqQpQQohBd,"[-13, -10, 4, 13, 2, -12, 10, -5, 6, 2, 3, -12, -7]","[1, -8, 0, -10, -2, 9, 13, 7, -2, 11, -3, 2, -6]",<class 'list'>,<class 'list'>,13,13
2380,EqJomzKN7ByKbUdbFpCyHi,"[8, 8, 7, 0]","[-5, -1, 12, -12]",<class 'list'>,<class 'list'>,4,4
2381,6N7BWghGp4Me9BDkbNhw47,"[-2, 4, -1, 4, 4, -12]","[-6, -9, -7, -5, -5, -7]",<class 'list'>,<class 'list'>,6,6
2382,3qb7QEqPPMg588gVzNY42i,"[2, 2, 8, -4, -3, 8, 9]","[6, 1, 0, 2, 3, 8, 8]",<class 'list'>,<class 'list'>,7,7
2383,kk8AfRvXQoZLs6pjr3WCxv,"[-7, -7, -1, -8, -4, -1, -3, -6, -6, 0, -6, -3, 1]","[2, 3, -7, -5, -6, -7, 1, 1, -5, -7, -6, 0, -7]",<class 'list'>,<class 'list'>,13,13
2384,ETQopy8tVzWyMWzmT7Qh9Q,"[14, -13, 10, -9, -12, -14, -5, -5, 7, 14, 9, -4, -19, -2]","[-19, -1, -10, -3, -14, 7, 14, -5, -12, -17, -17, -4, -12, 11]",<class 'list'>,<class 'list'>,14,14
2385,EBet8Anyf6LjeouxgpQoYk,"[-14, -7, -1, 8, -8, 5, 12, -11, 11, 10, 1, -2, -11, -8]","[7, -6, 9, 12, -19, -19, 3, -19, 12, 4, 1, -9, -15, 7]",<class 'list'>,<class 'list'>,14,14
2386,2ZaQJEnG3bjTLFkpqB6x8k,"[-9, -1, -13, -9, -15, -16, -6, -9, -17]","[-4, 2, -12, -2, -16, -5, -4, -1, -8]",<class 'list'>,<class 'list'>,9,9
2387,UsQQyc3cJzymEKi9ERVwiU,"[3, -1, -8]","[12, -12, 1]",<class 'list'>,<class 'list'>,3,3
2388,cTHWvpdPE6y7zjXqBt4qVV,"[-5, -7, -13]","[-12, -15, 9]",<class 'list'>,<class 'list'>,3,3
2389,Q3ACKBT4bF8nyCLaBYTvwA,"[-6, -1, 12, 13, 4, 4, 10, 15, 5]","[-11, -4, 10, 18, 2, -4, -2, 13, 12]",<class 'list'>,<class 'list'>,9,9
2390,RDTwK8kFKTQZHg9mirVtVZ,"[-8, -8, -3, -14, 1, -5, 4, -1, 1]","[-4, -11, -7, 2, -14, 4, -13, 3, -1]",<class 'list'>,<class 'list'>,9,9
2391,32nxoP6Vhf5CGgLKiyS3YZ,"[-12, -10, -15, -1, 2, -15, -9, -7]","[-4, -8, 5, -11, -15, 2, 2, -8]",<class 'list'>,<class 'list'>,8,8
2392,QHbQRA9mrVUpSE3drn7k6c,"[12, 1, 4, 11, 0, -1, -5, 3, -4]","[7, 0, 3, 3, 2, 1, 2, 2, 3]",<class 'list'>,<class 'list'>,9,9
2393,8jjFy3rrJQwALDi73r2DNg,"[8, 10, -15, 3, 14, -13, -11, -17, -8, -9, 15, 3]","[9, -13, -5, -5, 5, -3, 4, 9, -14, 5, -16, 7]",<class 'list'>,<class 'list'>,12,12
2394,NvMuaMWxyCDwTcnw56ktVm,"[-4, 5, -8, 10, 2, 16, -12, -9, -12, 11, -4, -7, -13]","[1, 10, -13, 1, -13, -13, -6, -2, -6, 4, 10, 8, -14]",<class 'list'>,<class 'list'>,13,13
